browse_id,user_id,product_id,category,brand,viewed_at,time_spent_seconds,added_to_cart,source
BRW00001129,U000017,1038399,The Perfect Sets,AHIKA,2025-11-17 04:37:09,42,True,Recommendation
BRW00001130,U000017,896118,Co-ord Sets,TRIPR,2025-11-12 17:33:09,183,False,Recommendation
BRW00001131,U000017,787062,Tees,DILLINGER,2025-11-07 19:50:09,211,True,Trending
BRW00001132,U000017,899607,Serveware,Afast,2025-11-03 01:31:09,102,False,Recommendation
BRW00001133,U000017,1038399,The Perfect Sets,AHIKA,2025-11-22 22:32:09,188,False,Search
BRW00001134,U000017,134466,Trousers,SUBTRACT,2025-12-02 17:59:09,128,True,Search
BRW00001135,U000017,949012,Bar Necessities,Afast,2025-11-03 19:39:09,175,True,Recommendation
BRW00001136,U000017,243944,Polos,The Souled Store,2025-11-05 11:23:09,206,False,Search
BRW00001137,U000017,134466,Trousers,SUBTRACT,2025-11-14 09:02:09,29,True,Trending
BRW00001138,U000017,1044302,Luxe Perfumes,Aris,2025-11-21 21:29:09,25,True,Category Browse
BRW00001139,U000017,243944,Polos,The Souled Store,2025-11-11 02:45:09,78,True,Recommendation
BRW00001140,U000017,787062,Tees,DILLINGER,2025-11-18 02:26:09,156,True,Recommendation
BRW00001141,U000017,1040453,Oversized Tees,Crazymonk,2025-11-28 03:17:09,280,True,Search
BRW00001142,U000017,949860,Bar Necessities,Afast,2025-12-02 20:27:09,59,True,Search
BRW00001143,U000017,1053248,Caps,Bewakoof,2025-11-29 16:46:09,218,True,Category Browse
BRW00001144,U000017,496872,Oversized Tees,BULLMER,2025-11-11 17:11:09,280,False,Recommendation
BRW00001145,U000017,1053640,Dinnerware,Ethnic Darzi,2025-11-26 22:17:09,252,False,Category Browse
BRW00001146,U000017,950140,Bar Necessities,Afast,2025-11-04 23:15:09,80,True,Trending
BRW00001147,U000017,899608,Serveware,Afast,2025-11-13 04:14:09,46,True,Recommendation
BRW00001148,U000017,1053248,Caps,Bewakoof,2025-11-17 08:03:09,70,False,Recommendation
BRW00001149,U000017,134466,Trousers,SUBTRACT,2025-11-13 23:48:09,21,True,Category Browse
BRW00001150,U000017,1053640,Dinnerware,Ethnic Darzi,2025-11-25 04:24:09,193,True,Recommendation
BRW00001151,U000017,792468,Security,Gizmore,2025-11-30 23:33:09,133,False,Trending
BRW00001152,U000017,950140,Bar Necessities,Afast,2025-12-01 23:25:09,66,False,Category Browse
BRW00001153,U000017,950618,Bar Necessities,Afast,2025-12-03 15:48:09,225,False,Recommendation
BRW00001154,U000017,818766,Graphic Tees,Bewakoof,2025-11-05 16:01:09,114,False,Search
BRW00001155,U000017,717137,Innerwear,TRIPR,2025-11-18 14:18:09,298,True,Category Browse
BRW00001156,U000017,134472,Trousers,SUBTRACT,2025-11-03 03:31:09,51,False,Recommendation
BRW00001157,U000017,787062,Tees,DILLINGER,2025-11-10 16:03:09,28,False,AI Suggestion
BRW00001158,U000017,717137,Innerwear,TRIPR,2025-11-13 05:42:09,254,False,Recommendation
BRW00001159,U000018,134466,Trousers,SUBTRACT,2025-12-03 10:35:09,204,True,AI Suggestion
BRW00001160,U000018,949012,Bar Necessities,Afast,2025-12-02 04:20:09,203,True,Trending
BRW00001161,U000018,1038399,The Perfect Sets,AHIKA,2025-11-20 00:01:09,69,False,Search
BRW00001162,U000018,950140,Bar Necessities,Afast,2025-11-05 05:47:09,109,False,Trending
BRW00001163,U000018,134466,Trousers,SUBTRACT,2025-11-26 10:04:09,15,True,Trending
BRW00001164,U000018,1040453,Oversized Tees,Crazymonk,2025-11-08 23:33:09,33,True,Recommendation
BRW00001165,U000018,1053640,Dinnerware,Ethnic Darzi,2025-12-02 15:06:09,74,False,Recommendation
BRW00001166,U000018,792468,Security,Gizmore,2025-12-02 06:47:09,135,False,Recommendation
BRW00001167,U000018,950140,Bar Necessities,Afast,2025-11-21 01:27:09,72,True,Search
BRW00001168,U000018,787062,Tees,DILLINGER,2025-11-02 23:56:09,263,False,Recommendation
BRW00001169,U000018,948892,Bar Necessities,Afast,2025-11-11 07:46:09,292,False,Recommendation
BRW00001170,U000018,949038,Bar Necessities,Afast,2025-11-05 08:49:09,287,True,Search
BRW00001171,U000018,896118,Co-ord Sets,TRIPR,2025-11-05 03:24:09,258,False,Search
BRW00001172,U000018,612530,Diffusers,Global Aroma,2025-11-04 12:16:09,276,True,Category Browse
BRW00001173,U000018,1040453,Oversized Tees,Crazymonk,2025-11-16 11:02:09,200,True,Search
BRW00001174,U000018,717137,Innerwear,TRIPR,2025-11-11 02:28:09,242,True,Search
BRW00001175,U000018,949012,Bar Necessities,Afast,2025-11-07 15:52:09,152,False,Category Browse
BRW00001176,U000018,1053640,Dinnerware,Ethnic Darzi,2025-11-03 15:06:09,152,False,Trending
BRW00001177,U000018,41030,Snack Time,Ambrosia,2025-11-06 04:45:09,237,True,Recommendation
BRW00001178,U000018,612530,Diffusers,Global Aroma,2025-11-21 11:27:09,230,True,Category Browse
BRW00001179,U000018,134466,Trousers,SUBTRACT,2025-11-16 05:10:09,23,False,Category Browse
BRW00001180,U000018,1053248,Caps,Bewakoof,2025-11-08 22:56:09,24,False,AI Suggestion
BRW00001181,U000018,899608,Serveware,Afast,2025-11-06 03:19:09,39,True,AI Suggestion
BRW00001182,U000018,899607,Serveware,Afast,2025-11-02 17:10:09,157,False,Trending
BRW00001183,U000018,949860,Bar Necessities,Afast,2025-11-09 22:20:09,275,False,Recommendation
BRW00001184,U000018,899607,Serveware,Afast,2025-11-18 17:10:09,131,True,Search
BRW00001185,U000018,787062,Tees,DILLINGER,2025-11-07 19:52:09,53,True,AI Suggestion
BRW00001186,U000018,792468,Security,Gizmore,2025-11-22 22:44:09,29,False,Category Browse
BRW00001187,U000018,787062,Tees,DILLINGER,2025-11-12 08:19:09,16,True,Category Browse
BRW00001188,U000018,949860,Bar Necessities,Afast,2025-11-12 06:16:09,145,True,Trending
BRW00001189,U000018,948892,Bar Necessities,Afast,2025-12-03 03:09:09,248,True,Category Browse
BRW00001190,U000018,949012,Bar Necessities,Afast,2025-11-12 23:56:09,219,True,AI Suggestion
BRW00001191,U000019,787062,Tees,DILLINGER,2025-11-04 21:34:09,170,True,Trending
BRW00001192,U000019,496872,Oversized Tees,BULLMER,2025-11-25 08:53:09,263,True,Recommendation
BRW00001193,U000019,950618,Bar Necessities,Afast,2025-11-28 12:14:09,35,True,Search
BRW00001194,U000019,950618,Bar Necessities,Afast,2025-12-02 11:26:09,269,False,AI Suggestion
BRW00001195,U000019,818766,Graphic Tees,Bewakoof,2025-12-01 23:24:09,126,True,Category Browse
BRW00001196,U000019,787062,Tees,DILLINGER,2025-12-02 19:15:09,190,True,AI Suggestion
BRW00001197,U000019,717137,Innerwear,TRIPR,2025-11-22 14:05:09,269,False,Search
BRW00001198,U000019,949038,Bar Necessities,Afast,2025-12-01 09:56:09,176,False,Trending
BRW00001199,U000019,134472,Trousers,SUBTRACT,2025-11-13 03:13:09,154,True,Search
BRW00001200,U000019,818766,Graphic Tees,Bewakoof,2025-11-14 05:48:09,218,False,Trending
BRW00001201,U000019,792468,Security,Gizmore,2025-11-14 16:59:09,198,True,Category Browse
BRW00001202,U000019,428848,Casuals,Campus Sutra,2025-11-03 23:08:09,64,True,Category Browse
BRW00001203,U000019,949038,Bar Necessities,Afast,2025-11-10 17:37:09,186,True,Trending
BRW00001204,U000019,1053640,Dinnerware,Ethnic Darzi,2025-11-15 15:27:09,86,False,Search
BRW00001205,U000019,134472,Trousers,SUBTRACT,2025-11-03 09:33:09,267,False,AI Suggestion
BRW00001206,U000019,1040453,Oversized Tees,Crazymonk,2025-11-30 00:18:09,36,False,AI Suggestion
BRW00001207,U000019,949038,Bar Necessities,Afast,2025-11-19 06:52:09,109,False,Recommendation
BRW00001208,U000019,818766,Graphic Tees,Bewakoof,2025-11-26 05:55:09,243,False,Search
BRW00001209,U000019,1038399,The Perfect Sets,AHIKA,2025-11-26 02:23:09,219,False,Search
BRW00001210,U000019,896118,Co-ord Sets,TRIPR,2025-11-16 01:05:09,195,False,AI Suggestion
BRW00001211,U000019,717137,Innerwear,TRIPR,2025-11-19 03:55:09,74,True,Trending
BRW00001212,U000019,1012775,Wall Accents,PRAKRITI,2025-11-14 20:01:09,143,False,Category Browse
BRW00001213,U000019,818766,Graphic Tees,Bewakoof,2025-11-30 14:43:09,225,True,AI Suggestion
BRW00001214,U000019,949012,Bar Necessities,Afast,2025-11-13 10:12:09,102,False,Search
BRW00001215,U000019,496872,Oversized Tees,BULLMER,2025-11-30 03:53:09,293,False,Search
BRW00001216,U000019,428848,Casuals,Campus Sutra,2025-11-06 15:16:09,230,True,Recommendation
BRW00001217,U000019,134472,Trousers,SUBTRACT,2025-11-29 00:14:09,281,False,Trending
BRW00001218,U000019,896118,Co-ord Sets,TRIPR,2025-11-29 04:25:09,295,True,Category Browse
BRW00001219,U000019,243944,Polos,The Souled Store,2025-11-23 06:32:09,65,True,Search
BRW00001220,U000019,1040453,Oversized Tees,Crazymonk,2025-11-04 05:41:09,219,False,Trending
BRW00001221,U000019,792468,Security,Gizmore,2025-11-09 01:25:09,78,True,AI Suggestion
BRW00001222,U000019,1053640,Dinnerware,Ethnic Darzi,2025-11-04 01:04:09,87,True,AI Suggestion
BRW00001223,U000019,949860,Bar Necessities,Afast,2025-11-21 19:28:09,242,False,Category Browse
BRW00001224,U000019,948892,Bar Necessities,Afast,2025-11-28 00:23:09,153,True,Recommendation
BRW00001225,U000019,792468,Security,Gizmore,2025-11-18 07:06:09,298,False,Category Browse
BRW00001226,U000019,818766,Graphic Tees,Bewakoof,2025-11-21 06:21:09,101,True,Search
BRW00001227,U000019,1053640,Dinnerware,Ethnic Darzi,2025-11-02 17:13:09,117,False,AI Suggestion
BRW00001228,U000019,787062,Tees,DILLINGER,2025-11-14 21:49:09,60,False,Category Browse
BRW00001229,U000019,496872,Oversized Tees,BULLMER,2025-11-30 07:52:09,259,False,Recommendation
BRW00001230,U000019,496872,Oversized Tees,BULLMER,2025-11-24 08:31:09,64,True,Category Browse
BRW00001231,U000020,243944,Polos,The Souled Store,2025-11-26 23:16:09,270,True,Search
BRW00001232,U000020,950140,Bar Necessities,Afast,2025-11-05 15:12:09,286,True,Search
BRW00001233,U000020,949012,Bar Necessities,Afast,2025-11-07 16:46:09,114,False,AI Suggestion
BRW00001234,U000020,899608,Serveware,Afast,2025-11-10 02:36:09,74,False,Category Browse
BRW00001235,U000020,243944,Polos,The Souled Store,2025-11-10 18:11:09,71,False,Trending
BRW00001236,U000020,949012,Bar Necessities,Afast,2025-11-25 14:14:09,80,False,Search
BRW00001237,U000020,896118,Co-ord Sets,TRIPR,2025-11-08 14:22:09,123,True,Category Browse
BRW00001238,U000020,496872,Oversized Tees,BULLMER,2025-11-17 06:52:09,242,True,Category Browse
BRW00001239,U000020,134466,Trousers,SUBTRACT,2025-11-20 13:10:09,276,False,Recommendation
BRW00001240,U000020,1053640,Dinnerware,Ethnic Darzi,2025-11-15 19:16:09,28,True,Recommendation
BRW00001241,U000020,428848,Casuals,Campus Sutra,2025-11-15 04:14:09,122,True,Category Browse
BRW00001242,U000020,949012,Bar Necessities,Afast,2025-11-29 01:17:09,105,False,Category Browse
BRW00001243,U000020,428848,Casuals,Campus Sutra,2025-11-26 20:13:09,55,True,Search
BRW00001244,U000020,899608,Serveware,Afast,2025-12-01 01:34:09,116,True,Search
BRW00001245,U000020,899608,Serveware,Afast,2025-11-11 08:30:09,204,True,Category Browse
BRW00001246,U000020,949012,Bar Necessities,Afast,2025-11-16 19:58:09,163,True,Category Browse
BRW00001247,U000020,1012775,Wall Accents,PRAKRITI,2025-11-18 01:19:09,210,False,AI Suggestion
BRW00001248,U000020,949012,Bar Necessities,Afast,2025-11-24 13:55:09,67,False,Trending
BRW00001249,U000020,948892,Bar Necessities,Afast,2025-11-23 09:27:09,227,True,Recommendation
BRW00001250,U000020,948892,Bar Necessities,Afast,2025-11-03 06:27:09,68,False,Trending
BRW00001251,U000020,1038399,The Perfect Sets,AHIKA,2025-11-29 01:16:09,260,False,Recommendation
BRW00001252,U000020,41030,Snack Time,Ambrosia,2025-11-24 08:37:09,120,False,Search
BRW00001253,U000020,949854,Bar Necessities,Afast,2025-11-09 06:53:09,172,False,Trending
BRW00001254,U000020,1053248,Caps,Bewakoof,2025-11-19 03:44:09,143,True,Category Browse
BRW00001255,U000020,949012,Bar Necessities,Afast,2025-11-10 09:48:09,33,False,Trending
BRW00001256,U000020,899608,Serveware,Afast,2025-11-25 22:13:09,95,True,Search
BRW00001257,U000020,950140,Bar Necessities,Afast,2025-11-14 07:01:09,286,True,Search
BRW00001258,U000020,1053248,Caps,Bewakoof,2025-11-21 14:20:09,180,False,AI Suggestion
BRW00001259,U000020,134472,Trousers,SUBTRACT,2025-11-13 15:36:09,117,False,AI Suggestion
BRW00001260,U000020,612530,Diffusers,Global Aroma,2025-11-27 23:44:09,127,False,Recommendation
BRW00001261,U000020,896118,Co-ord Sets,TRIPR,2025-11-23 03:56:09,293,True,Search
BRW00001262,U000020,134466,Trousers,SUBTRACT,2025-11-06 16:21:09,279,True,AI Suggestion
BRW00001263,U000020,899607,Serveware,Afast,2025-11-08 02:07:09,90,False,Category Browse
BRW00001264,U000020,41030,Snack Time,Ambrosia,2025-11-25 20:20:09,136,True,Category Browse
BRW00001265,U000020,1040453,Oversized Tees,Crazymonk,2025-11-30 04:28:09,215,True,Category Browse
BRW00001266,U000020,1053733,Dinnerware,Ethnic Darzi,2025-12-01 15:05:09,268,False,Search
BRW00001267,U000020,41030,Snack Time,Ambrosia,2025-11-09 23:31:09,87,True,AI Suggestion
BRW00001268,U000020,1053248,Caps,Bewakoof,2025-11-21 10:16:09,169,False,Trending
BRW00001269,U000020,949038,Bar Necessities,Afast,2025-11-10 16:50:09,150,False,Recommendation
BRW00001270,U000020,243944,Polos,The Souled Store,2025-11-24 20:33:09,251,False,Category Browse
BRW00001271,U000020,899608,Serveware,Afast,2025-12-01 09:43:09,297,False,Trending
BRW00001272,U000020,792468,Security,Gizmore,2025-11-03 18:35:09,269,True,Trending
BRW00001273,U000020,41030,Snack Time,Ambrosia,2025-11-17 17:44:09,200,True,Trending
BRW00001274,U000020,717137,Innerwear,TRIPR,2025-11-15 16:44:09,128,False,Category Browse
BRW00001275,U000020,949012,Bar Necessities,Afast,2025-11-15 13:28:09,169,False,Recommendation
BRW00001276,U000020,1053248,Caps,Bewakoof,2025-11-13 15:03:09,297,True,Recommendation
BRW00001277,U000020,1053733,Dinnerware,Ethnic Darzi,2025-11-03 01:32:09,137,True,Recommendation
BRW00001278,U000020,899607,Serveware,Afast,2025-11-14 01:36:09,300,True,Search
